PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31740113","Sedentary behavior and depression among community-dwelling adults aged ≥50 years: Results from the irish longitudinal study on Ageing","Vancampfort D, Hallgren M, Schuch F, Stubbs B, Smith L, Rosenbaum S, Firth J, Van Damme T, Koyanagi A.","J Affect Disord. 2020 Feb 1;262:389-396. doi: 10.1016/j.jad.2019.11.066. Epub 2019 Nov 12.","Vancampfort D","J Affect Disord","2020","2019/11/20","","","10.1016/j.jad.2019.11.066"
"31703684","Estimating the effectiveness and cost-effectiveness of establishing additional endovascular Thrombectomy stroke Centres in England: a discrete event simulation","McMeekin P, Flynn D, Allen M, Coughlan D, Ford GA, Lumley H, Balami JS, James MA, Stein K, Burgess D, White P.","BMC Health Serv Res. 2019 Nov 8;19(1):821. doi: 10.1186/s12913-019-4678-9.","McMeekin P","BMC Health Serv Res","2019","2019/11/10","PMC6842187","","10.1186/s12913-019-4678-9"
"31696505","Global Pharmacogenomics Within Precision Medicine: Challenges and Opportunities","Chenoweth MJ, Giacomini KM, Pirmohamed M, Hill SL, van Schaik RHN, Schwab M, Shuldiner AR, Relling MV, Tyndale RF.","Clin Pharmacol Ther. 2020 Jan;107(1):57-61. doi: 10.1002/cpt.1664. Epub 2019 Nov 6.","Chenoweth MJ","Clin Pharmacol Ther","2020","2019/11/08","PMC7077926","NIHMS1568233","10.1002/cpt.1664"
"31693934","Validation of a clinical assessment tool for cicatrising conjunctivitis","Ong HS, Minassian D, Rauz S, Mehta JS, Dart JK.","Ocul Surf. 2020 Jan;18(1):121-129. doi: 10.1016/j.jtos.2019.10.010. Epub 2019 Nov 3.","Ong HS","Ocul Surf","2020","2019/11/07","","","10.1016/j.jtos.2019.10.010"
"31654629","The clinical utility of total concentration of urinary globotriaosylsphingosine plus its analogues in the diagnosis of Fabry disease","Alharbi FJ, Baig S, Rambhatla SB, Vijapurapu R, Auray-Blais C, Boutin M, Steeds R, Wheeldon N, Dawson C, Geberhiwot T.","Clin Chim Acta. 2020 Jan;500:120-127. doi: 10.1016/j.cca.2019.10.005. Epub 2019 Oct 22.","Alharbi FJ","Clin Chim Acta","2020","2019/10/27","","","10.1016/j.cca.2019.10.005"
"31581876","Impact of Body Mass Index on the Outcomes of Catheter Ablation of Atrial Fibrillation: A European Observational Multicenter Study","Providência R, Adragão P, de Asmundis C, Chun J, Chierchia G, Defaye P, Anselme F, Creta A, Lambiase PD, Schmidt B, Chen S, Cavaco D, Hunter RJ, Carmo J, Combes S, Honarbakhsh S, Combes N, Sousa MJ, Jebberi Z, Albenque JP, Boveda S.","J Am Heart Assoc. 2019 Oct 15;8(20):e012253. doi: 10.1161/JAHA.119.012253. Epub 2019 Oct 4.","Providência R","J Am Heart Assoc","2019","2019/10/05","PMC6818047","","10.1161/JAHA.119.012253"
"31570112","Pathogenicity of new BEST1 variants identified in Italian patients with best vitelliform macular dystrophy assessed by computational structural biology","Frecer V, Iarossi G, Salvetti AP, Maltese PE, Delledonne G, Oldani M, Staurenghi G, Falsini B, Minnella AM, Ziccardi L, Magli A, Colombo L, D'Esposito F, Miertus J, Viola F, Attanasio M, Maggio E, Bertelli M.","J Transl Med. 2019 Oct 1;17(1):330. doi: 10.1186/s12967-019-2080-3.","Frecer V","J Transl Med","2019","2019/10/02","PMC6771118","","10.1186/s12967-019-2080-3"
"31563682","Clinical Implication of Quantitative Flow Ratio After Percutaneous Coronary Intervention for 3-Vessel Disease","Kogame N, Takahashi K, Tomaniak M, Chichareon P, Modolo R, Chang CC, Komiyama H, Katagiri Y, Asano T, Stables R, Fath-Ordoubadi F, Walsh S, Sabaté M, Davies JE, Piek JJ, van Geuns RJ, Reiber JHC, Banning AP, Escaned J, Farooq V, Serruys PW, Onuma Y.","JACC Cardiovasc Interv. 2019 Oct 28;12(20):2064-2075. doi: 10.1016/j.jcin.2019.08.009. Epub 2019 Sep 25.","Kogame N","JACC Cardiovasc Interv","2019","2019/09/30","","","10.1016/j.jcin.2019.08.009"
"31476478","The role of healthcare providers in HPV vaccination programs - A meeting report","Vorsters A, Bonanni P, Maltezou HC, Yarwood J, Brewer NT, Bosch FX, Hanley S, Cameron R, Franco EL, Arbyn M, Muñoz N, Kojouharova M, Pattyn J, Baay M, Karafillakis E, Van Damme P.","Papillomavirus Res. 2019 Dec;8:100183. doi: 10.1016/j.pvr.2019.100183. Epub 2019 Aug 30.","Vorsters A","Papillomavirus Res","2019","2019/09/03","PMC7268105","","10.1016/j.pvr.2019.100183"
"31445918","Correlates of physical activity among 142,118 adolescents aged 12-15 years from 48 low- and middle-income countries","Vancampfort D, Van Damme T, Firth J, Smith L, Stubbs B, Rosenbaum S, Hallgren M, Hagemann N, Koyanagi A.","Prev Med. 2019 Oct;127:105819. doi: 10.1016/j.ypmed.2019.105819. Epub 2019 Aug 22.","Vancampfort D","Prev Med","2019","2019/08/26","","","10.1016/j.ypmed.2019.105819"
"31444162","Subcutaneous concizumab prophylaxis in hemophilia A and hemophilia A/B with inhibitors: phase 2 trial results","Shapiro AD, Angchaisuksiri P, Astermark J, Benson G, Castaman G, Chowdary P, Eichler H, Jiménez-Yuste V, Kavakli K, Matsushita T, Poulsen LH, Wheeler AP, Young G, Zupancic-Salek S, Oldenburg J.","Blood. 2019 Nov 28;134(22):1973-1982. doi: 10.1182/blood.2019001542.","Shapiro AD","Blood","2019","2019/08/25","PMC6895373","","10.1182/blood.2019001542"
"31301816","New observations and emerging ideas in diagnosis and management of non-infectious uveitis: A review","Rosenbaum JT, Bodaghi B, Couto C, Zierhut M, Acharya N, Pavesio C, Tay-Kearney ML, Neri P, Douglas K, Pathai S, Song AP, Kron M, Foster CS.","Semin Arthritis Rheum. 2019 Dec;49(3):438-445. doi: 10.1016/j.semarthrit.2019.06.004. Epub 2019 Jun 10.","Rosenbaum JT","Semin Arthritis Rheum","2019","2019/07/15","","","10.1016/j.semarthrit.2019.06.004"
"31190647","Addiction care in crisis: evidence should drive progressive policy and practice","Bhui KS, Byrne P, Goslar D, Sinclair J.","Br J Psychiatry. 2019 Dec;215(6):702-703. doi: 10.1192/bjp.2019.158.","Bhui KS","Br J Psychiatry","2019","2019/06/14","","","10.1192/bjp.2019.158"
"31155643","A validation study of the European Society of Cardiology guidelines for risk stratification of sudden cardiac death in childhood hypertrophic cardiomyopathy","Norrish G, Ding T, Field E, McLeod K, Ilina M, Stuart G, Bhole V, Uzun O, Brown E, Daubeney PEF, Lota A, Linter K, Mathur S, Bharucha T, Kok KL, Adwani S, Jones CB, Reinhardt Z, Omar RZ, Kaski JP.","Europace. 2019 Oct 1;21(10):1559-1565. doi: 10.1093/europace/euz118.","Norrish G","Europace","2019","2019/06/04","PMC6788212","","10.1093/europace/euz118"
"31027826","Inconclusive diagnosis after a positive newborn bloodspot screening result for cystic fibrosis; clarification of the harmonised international definition","Southern KW, Barben J, Gartner S, Munck A, Castellani C, Mayell SJ, Davies JC, Winters V, Murphy J, Salinas D, McColley SA, Ren CL, Farrell PM.","J Cyst Fibros. 2019 Nov;18(6):778-780. doi: 10.1016/j.jcf.2019.04.010. Epub 2019 Apr 24.","Southern KW","J Cyst Fibros","2019","2019/04/28","","","10.1016/j.jcf.2019.04.010"
"30328525","Shared psychotic disorder in children and young people: a systematic review","Vigo L, Ilzarbe D, Baeza I, Banerjea P, Kyriakopoulos M.","Eur Child Adolesc Psychiatry. 2019 Dec;28(12):1555-1566. doi: 10.1007/s00787-018-1236-7. Epub 2018 Oct 17.","Vigo L","Eur Child Adolesc Psychiatry","2019","2018/10/18","","","10.1007/s00787-018-1236-7"
"31928904","Differential excitatory vs inhibitory SCN expression at single cell level regulates brain sodium channel function in neurodevelopmental disorders","Du J, Simmons S, Brunklaus A, Adiconis X, Hession CC, Fu Z, Li Y, Shema R, Møller RS, Barak B, Feng G, Meisler M, Sanders S, Lerche H, Campbell AJ, McCarroll S, Levin JZ, Lal D.","Eur J Paediatr Neurol. 2020 Jan;24:129-133. doi: 10.1016/j.ejpn.2019.12.019. Epub 2019 Dec 28.","Du J","Eur J Paediatr Neurol","2020","2020/01/14","","","10.1016/j.ejpn.2019.12.019"
"31877577","Programmes for the management of preoperative anaemia: audit in ten European hospitals within the PaBloE (Patient Blood Management in Europe) Working Group","Jung-König M, Füllenbach C, Murphy MF, Manzini P, Laspina S, Pendry K, Mühling J, Wikman A, Humbrecht C, Rigal JC, Lasocki S, Folléa G, Seifried E, Müller MM, Geisen C, Aranko K, Zacharowski K, Meybohm P; the PaBloE (Patient Blood Management in Europe) working group.","Vox Sang. 2020 Apr;115(3):182-191. doi: 10.1111/vox.12872. Epub 2019 Dec 26.","Jung-König M","Vox Sang","2020","2019/12/27","","","10.1111/vox.12872"
"31863183","Lymphomas arising in immune-privileged sites: insights into biology, diagnosis, and pathogenesis","King RL, Goodlad JR, Calaminici M, Dotlic S, Montes-Moreno S, Oschlies I, Ponzoni M, Traverse-Glehen A, Ott G, Ferry JA.","Virchows Arch. 2020 May;476(5):647-665. doi: 10.1007/s00428-019-02698-3. Epub 2019 Dec 20.","King RL","Virchows Arch","2020","2019/12/22","","","10.1007/s00428-019-02698-3"
"31861379","Chronic Kidney Disease Has a Graded Association with Death and Cardiovascular Outcomes in Stable Coronary Artery Disease: An Analysis of 21,911 Patients from the CLARIFY Registry","Vidal-Petiot E, Greenlaw N, Kalra PR, Garcia-Moll X, Tardif JC, Ford I, Zamorano J, Ferrari R, Tendera M, Fox KM, Steg PG, On Behalf Of The Clarify Investigators.","J Clin Med. 2019 Dec 18;9(1):4. doi: 10.3390/jcm9010004.","Vidal-Petiot E","J Clin Med","2019","2019/12/22","PMC7019870","","10.3390/jcm9010004"
"31838254","An update on fluid biomarkers for neurodegenerative diseases: recent success and challenges ahead","Simrén J, Ashton NJ, Blennow K, Zetterberg H.","Curr Opin Neurobiol. 2020 Apr;61:29-39. doi: 10.1016/j.conb.2019.11.019. Epub 2019 Dec 13.","Simrén J","Curr Opin Neurobiol","2020","2019/12/16","","","10.1016/j.conb.2019.11.019"
"31833127","Developments in the mechanisms of allergy in 2018 through the eyes of Clinical and Experimental Allergy, Part I","Roberts G, Almqvist C, Boyle R, Crane J, Hogan SP, Marsland B, Saglani S, Woodfolk JA.","Clin Exp Allergy. 2019 Dec;49(12):1541-1549. doi: 10.1111/cea.13532.","Roberts G","Clin Exp Allergy","2019","2019/12/14","","","10.1111/cea.13532"
"31833123","Developments in the field of clinical allergy in 2018 through the eyes of Clinical and Experimental Allergy, Part II","Roberts G, Almqvist C, Boyle R, Crane J, Hogan SP, Marsland B, Saglani S, Woodfolk JA.","Clin Exp Allergy. 2019 Dec;49(12):1550-1557. doi: 10.1111/cea.13535.","Roberts G","Clin Exp Allergy","2019","2019/12/14","","","10.1111/cea.13535"
"31795950","Cross-cultural validation of the Functional Vision Questionnaire for Children and Young People (FVQ_CYP) with visual impairment in the Dutch population: challenges and opportunities","Elsman EBM, Tadić V, Peeters CFW, van Rens GHMB, Rahi JS, van Nispen RMA.","BMC Med Res Methodol. 2019 Dec 3;19(1):221. doi: 10.1186/s12874-019-0875-9.","Elsman EBM","BMC Med Res Methodol","2019","2019/12/05","PMC6889469","","10.1186/s12874-019-0875-9"
"31757986","Ontology-based prediction of cancer driver genes","Althubaiti S, Karwath A, Dallol A, Noor A, Alkhayyat SS, Alwassia R, Mineta K, Gojobori T, Beggs AD, Schofield PN, Gkoutos GV, Hoehndorf R.","Sci Rep. 2019 Nov 22;9(1):17405. doi: 10.1038/s41598-019-53454-1.","Althubaiti S","Sci Rep","2019","2019/11/24","PMC6874647","","10.1038/s41598-019-53454-1"
"31733146","A meta-regression of the impact of policy on the efficacy of individual placement and support","Brinchmann B, Widding-Havneraas T, Modini M, Rinaldi M, Moe CF, McDaid D, Park AL, Killackey E, Harvey SB, Mykletun A.","Acta Psychiatr Scand. 2020 Mar;141(3):206-220. doi: 10.1111/acps.13129. Epub 2019 Dec 19.","Brinchmann B","Acta Psychiatr Scand","2020","2019/11/17","","","10.1111/acps.13129"
"31708822","Improving the Detection of Individuals at Clinical Risk for Psychosis in the Community, Primary and Secondary Care: An Integrated Evidence-Based Approach","Fusar-Poli P, Sullivan SA, Shah JL, Uhlhaas PJ.","Front Psychiatry. 2019 Oct 24;10:774. doi: 10.3389/fpsyt.2019.00774. eCollection 2019.","Fusar-Poli P","Front Psychiatry","2019","2019/11/12","PMC6822017","","10.3389/fpsyt.2019.00774"
"31685312","Patients with primary hyperoxaluria type 2 have significant morbidity and require careful follow-up","Garrelfs SF, Rumsby G, Peters-Sengers H, Erger F, Groothoff JW, Beck BB, Oosterveld MJS, Pelle A, Neuhaus T, Adams B, Cochat P, Salido E, Lipkin GW, Hoppe B, Hulton SA; OxalEurope Consortium.","Kidney Int. 2019 Dec;96(6):1389-1399. doi: 10.1016/j.kint.2019.08.018. Epub 2019 Sep 3.","Garrelfs SF","Kidney Int","2019","2019/11/06","","","10.1016/j.kint.2019.08.018"
"31639445","Thresholds for clinical importance were established to improve interpretation of the EORTC QLQ-C30 in clinical practice and research","Giesinger JM, Loth FLC, Aaronson NK, Arraras JI, Caocci G, Efficace F, Groenvold M, van Leeuwen M, Petersen MA, Ramage J, Tomaszewski KA, Young T, Holzner B; EORTC Quality of Life Group.","J Clin Epidemiol. 2020 Feb;118:1-8. doi: 10.1016/j.jclinepi.2019.10.003. Epub 2019 Oct 19.","Giesinger JM","J Clin Epidemiol","2020","2019/10/23","","","10.1016/j.jclinepi.2019.10.003"
"31628428","Long-term efficacy and safety of first-line ibrutinib treatment for patients with CLL/SLL: 5 years of follow-up from the phase 3 RESONATE-2 study","Burger JA, Barr PM, Robak T, Owen C, Ghia P, Tedeschi A, Bairey O, Hillmen P, Coutre SE, Devereux S, Grosicki S, McCarthy H, Simpson D, Offner F, Moreno C, Dai S, Lal I, Dean JP, Kipps TJ.","Leukemia. 2020 Mar;34(3):787-798. doi: 10.1038/s41375-019-0602-x. Epub 2019 Oct 18.","Burger JA","Leukemia","2020","2019/10/20","PMC7214263","","10.1038/s41375-019-0602-x"
"31606758","Relationship between 'on-treatment platelet reactivity', shear stress, and micro-embolic signals in asymptomatic and symptomatic carotid stenosis","Murphy SJX, Lim ST, Kinsella JA, Tierney S, Egan B, Feeley TM, Murphy SM, Walsh RA, Collins DR, Coughlan T, O'Neill D, Harbison JA, Madhavan P, O'Neill SM, Colgan MP, Cox D, Moran N, Hamilton G, Meaney JF, McCabe DJH.","J Neurol. 2020 Jan;267(1):168-184. doi: 10.1007/s00415-019-09550-3. Epub 2019 Oct 12.","Murphy SJX","J Neurol","2020","2019/10/14","","","10.1007/s00415-019-09550-3"
"31573402","Diffusion-weighted MRI in Advanced Epithelial Ovarian Cancer: Apparent Diffusion Coefficient as a Response Marker","Winfield JM, Wakefield JC, Dolling D, Hall M, Freeman S, Brenton JD, Lutchman-Singh K, Pace E, Priest AN, Quest RA, Taylor NJ, Gabra H, McKnight L, Collins DJ, Banerjee S, Hall E, deSouza NM.","Radiology. 2019 Nov;293(2):374-383. doi: 10.1148/radiol.2019190545. Epub 2019 Oct 1.","Winfield JM","Radiology","2019","2019/10/02","","","10.1148/radiol.2019190545"
"31548598","Correction: Tumour-infiltrating CD8(+) lymphocytes and colorectal cancer recurrence by tumour and nodal stage","Glaire MA, Domingo E, Sveen A, Bruun J, Nesbakken A, Nicholson G, Novelli M, Lawson K, Oukrif D, Kildal W, Danielsen HE, Kerr R, Kerr D, Tomlinson I, Lothe RA, Church DN.","Br J Cancer. 2019 Oct;121(9):807. doi: 10.1038/s41416-019-0590-7.","Glaire MA","Br J Cancer","2019","2019/09/25","PMC6888835","","10.1038/s41416-019-0590-7"
"31532016","Association between maternal carotenoid, vitamin A, and vitamin E levels and allergic outcomes in the offspring in the first 5 years of life","Loo EXL, Zhu Y, Lai JS, Chan YH, Ong CN, Tham EH, Goh A, Teoh OH, Tan KH, Yap F, Chong YS, Gluckman PD, Godfrey KM, Van Bever H, Lee BW, Chong MF, Shek LP.","Pediatr Allergy Immunol. 2020 Jan;31(1):95-97. doi: 10.1111/pai.13122. Epub 2019 Oct 9.","Loo EXL","Pediatr Allergy Immunol","2020","2019/09/19","","","10.1111/pai.13122"
"31446143","Ticagrelor versus placebo for the reduction of vaso-occlusive crises in pediatric sickle cell disease: Rationale and design of a randomized, double-blind, parallel-group, multicenter phase 3 study (HESTIA3)","Heeney MM, Abboud MR, Amilon C, Andersson M, Githanga J, Inusa B, Kanter J, Leonsson-Zachrisson M, Michelson AD, Berggren AR; HESTIA3 study investigators.","Contemp Clin Trials. 2019 Oct;85:105835. doi: 10.1016/j.cct.2019.105835. Epub 2019 Aug 22.","Heeney MM","Contemp Clin Trials","2019","2019/08/26","","","10.1016/j.cct.2019.105835"
"31435958","Physical activity and loneliness among adults aged 50 years or older in six low- and middle-income countries","Vancampfort D, Lara E, Smith L, Rosenbaum S, Firth J, Stubbs B, Hallgren M, Koyanagi A.","Int J Geriatr Psychiatry. 2019 Dec;34(12):1855-1864. doi: 10.1002/gps.5202. Epub 2019 Aug 27.","Vancampfort D","Int J Geriatr Psychiatry","2019","2019/08/23","PMC6854283","NIHMS1047441","10.1002/gps.5202"
"31331782","Metastasis-directed Therapy in Treating Nodal Oligorecurrent Prostate Cancer: A Multi-institutional Analysis Comparing the Outcome and Toxicity of Stereotactic Body Radiotherapy and Elective Nodal Radiotherapy","De Bleser E, Jereczek-Fossa BA, Pasquier D, Zilli T, Van As N, Siva S, Fodor A, Dirix P, Gomez-Iturriaga A, Trippa F, Detti B, Ingrosso G, Triggiani L, Bruni A, Alongi F, Reynders D, De Meerleer G, Surgo A, Loukili K, Miralbell R, Silva P, Chander S, Di Muzio NG, Maranzano E, Francolini G, Lancia A, Tree A, Deantoni CL, Ponti E, Marvaso G, Goetghebeur E, Ost P.","Eur Urol. 2019 Dec;76(6):732-739. doi: 10.1016/j.eururo.2019.07.009. Epub 2019 Jul 20.","De Bleser E","Eur Urol","2019","2019/07/24","","","10.1016/j.eururo.2019.07.009"
"31036367","Locking plates versus retrograde intramedullary nails in the treatment of periprosthetic supracondylar knee fractures. A retrospective multicenter comparative study","Kyriakidis T, Kenanidis E, Akula MR, Zorman D, Tsiridis E.","Injury. 2019 Oct;50(10):1745-1749. doi: 10.1016/j.injury.2019.04.019. Epub 2019 Apr 22.","Kyriakidis T","Injury","2019","2019/05/01","","","10.1016/j.injury.2019.04.019"
"30515610","The use of 3D laparoscopic imaging systems in surgery: EAES consensus development conference 2018","Arezzo A, Vettoretto N, Francis NK, Bonino MA, Curtis NJ, Amparore D, Arolfo S, Barberio M, Boni L, Brodie R, Bouvy N, Cassinotti E, Carus T, Checcucci E, Custers P, Diana M, Jansen M, Jaspers J, Marom G, Momose K, Müller-Stich BP, Nakajima K, Nickel F, Perretta S, Porpiglia F, Sánchez-Margallo F, Sánchez-Margallo JA, Schijven M, Silecchia G, Passera R, Mintz Y.","Surg Endosc. 2019 Oct;33(10):3251-3274. doi: 10.1007/s00464-018-06612-x. Epub 2018 Dec 4.","Arezzo A","Surg Endosc","2019","2018/12/06","","","10.1007/s00464-018-06612-x"
"31712342","Sedation AND Weaning In Children (SANDWICH): protocol for a cluster randomised stepped wedge trial","Blackwood B, Agus A, Boyle R, Clarke M, Hemming K, Jordan J, Macrae D, McAuley DF, McDowell C, McIlmurray L, Morris KP, Murray M, Parslow R, Peters MJ, Tume LN, Walsh T; Paediatric Intensive Care Society Study Group (PICS-SG).","BMJ Open. 2019 Nov 10;9(11):e031630. doi: 10.1136/bmjopen-2019-031630.","Blackwood B","BMJ Open","2019","2019/11/13","PMC6858098","","10.1136/bmjopen-2019-031630"
"31848450","Autologous haematopoietic stem cell transplantation (HSCT) for anti-neutrophil cytoplasmic antibody (ANCA)-associated vasculitis: a retrospective survey of patients reported to European Society for Blood and Marrow Transplantation (EBMT) registry","Alexander T, Samuelson C, Daikeler T, Henes J, Akil M, Skagerlind L, Ehninger G, Jantunen E, Badoglio M, Farge D, Snowden JA; EBMT Autoimmune Diseases Working Party.","Bone Marrow Transplant. 2020 Jul;55(7):1512-1515. doi: 10.1038/s41409-019-0763-2. Epub 2019 Dec 17.","Alexander T","Bone Marrow Transplant","2020","2019/12/19","","","10.1038/s41409-019-0763-2"
